X,Y,OBJECTID,StationName,WXID,ObservedDate,NESSID,NWSID,Elevation,SiteDescription,Latitude,Longitude,State,County,Agency,Region,Unit,SubUnit,Status,RainAccumulation,WindSpeedMPH,WindDirDegrees,AirTempStandPlace,FuelTemp,RelativeHumidity,BatteryVoltage,FuelMoisture,WindDirPeak,WindSpeedPeak,SolarRadiation,StationID
-96.8234399999999,28.3044200000001,6538,ARANSAS,17009205,2023/05/05 09:59:59+00,837152A4,418502,9,STATION IS LOCATED AT ARANSAS NWR APPROXIMATELY 2MI FROMREFUGE HQ. THOMAS SLOUGH 1MI EAST. COASTAL PRAIRIE GRASS ANDSCRUB OAK BRUSH ALL AROUND.,28.30442,-96.82344,TX,Aransas,FWS,REGION 2,ARANSAS NWR,,A,7.42 inches,14 mph,149 degrees ,76 deg. F,75 deg. F ,95 % ,13 volts,22.7 (unk),158 degrees,25 mph,0 w/m2,17009205
-121.80488,36.9908600000001,6539,CORRALITOS,17092141,2023/05/05 10:27:00+00,CA22D628,043802,327,"Located at Corralitos Fire Station, has indigenous vegetationadjacent to buildings but is mostly urban area.",36.99086,-121.80488,CA,Santa Cruz,S&PF,CALIFORNIA,CDF,SAN MATEO-SANTA CRUZ,A,52.96 inches,0 mph,66 degrees ,49 deg. F,49 deg. F ,95 % ,13 volts,21.3 (unk),337 degrees,3 mph,0 w/m2,17092141
-94.12111,29.7072200000001,6540,MCFADDIN,17162017,2023/05/05 09:35:00+00,837184CC,419901,5,RAWS is located on an upland site surrounded by coastalmarsh. Surrounding vegetation include grasses up to 3 feetin height AGL and shrubs 5-6 feet in height AGL. No treesin area. No slope or topography in area. RAWS sits on theedge of a ditch. RAWS surrounded by wire fence.,29.70722,-94.12111,TX,Jefferson,FWS,REGION 2,MCFADDIN NWR,,A,13.52 inches,5 mph,211 degrees ,75 deg. F,75 deg. F ,98 % ,12.7 volts,24 (unk),200 degrees,11 mph,0 w/m2,17162017
-123.61613,42.45408,6541,ONION MOUNTAIN LOOKOUT,16989234,2023/05/05 09:46:00+00,3245517A,353114,4429,"fire wx forecast zone 620  Located at the onion mountain
lookout.",42.45408,-123.61613,OR,Josephine,USFS,06,ROGUE RIVER/SISKIYOU,GALICE,A,9.55 inches,10 mph,214 degrees ,34 deg. F,34 deg. F ,100 % ,13.4 volts,24.8 (unk),215 degrees,20 mph,0 w/m2,16989234
-122.25525,37.3052300000001,6542,LA HONDA,17097772,2023/05/05 10:07:00+00,CA22B3CE,043304,804,,37.30523,-122.25525,CA,San Mateo,S&PF,CALIFORNIA,CDF,SAN MATEO-SANTA CRUZ,A,50.95 inches,0 mph,232 degrees ,46 deg. F,46 deg. F ,99 % ,12.9 volts,26.8 (unk),68 degrees,3 mph,0 w/m2,17097772
-97.34917,26.22833,6543,LAGUNA ATASCOSA,17292332,2023/05/05 10:23:00+00,8373C232,418603,25,STATION SITS 1/4 MI FROM THE LAGUNA ATASCOSA NWR MAINT BLDG.,26.22833,-97.34917,TX,,FWS,REGION 2,S. TX REFUGE COMPLEX,,A,7.59 inches,6 mph,139 degrees ,77 deg. F,NO DATA,97 % ,12.7 volts,NO DATA,120 degrees,11 mph,0 w/m2,17292332
-98.08778,26.53639,6544,LINN-SAN MANUEL,17352224,2023/05/05 09:46:59+00,8375D18A,418605,15,"STATION IS LOCATED ON THE LINN SAN MANUEL NWR. MIXED GRASS,MESQUITE ALL AROUND. FM1017 ROAD .02MI SOUTH. HIGHWAY 281",26.53639,-98.08778,TX,Hidalgo,FWS,REGION 2,S. TX REFUGE COMPLEX,,A,4.29 inches,8 mph,116 degrees ,77 deg. F,NO DATA,94 % ,12.4 volts,NO DATA,102 degrees,23 mph,0 w/m2,17352224
-120.18809,35.3807200000001,6545,LA PANZA,17098028,2023/05/05 09:55:00+00,CA2397D8,044914,1633,Station located at the La Panza CDF fire station.5398 Pozo Road East of Santa Margarita,35.38072,-120.18809,CA,San Luis Obispo,S&PF,CALIFORNIA,CDF,SAN LUIS OBISPO UNIT,A,23.47 inches,1 mph,219 degrees ,44 deg. F,41 deg. F ,93 % ,13.1 volts,17.6 (unk),329 degrees,4 mph,0 w/m2,17098028
-99.1356,26.5547,6546,FALCON LAKE,17351975,2023/05/05 10:11:00+00,8375C2FC,418604,219,"STATION LOCATED APPROX 1/4 MILE S. OF FACLON LAKE STATE PARKADMIN BUILDING. US/MEX BORDER CROSSING 1 MILE S. STATION ISLOCATED ING MOWED GRASSY AREA. SOME MESQUITE, CREOSOTE ANDCACTUS WEST & SOUTH OF STATION.",26.5547,-99.1356,TX,Starr,FWS,REGION 2,S. TX REFUGE COMPLEX,,A,5.75 inches,1 mph,195 degrees ,76 deg. F,NO DATA,96 % ,12.8 volts,NO DATA,164 degrees,10 mph,0 w/m2,17351975
-124.05778,42.55222,6547,AGNESS2,16989995,2023/05/05 09:39:00+00,326202DC,352916,247,FIRE WX FORECAST ZONE: 620,42.55222,-124.05778,OR,Curry,USFS,06,ROGUE RIVER/SISKIYOU,GOLD BEACH R.D.,A,40.08 inches,0 mph,333 degrees ,49 deg. F,48 deg. F ,90 % ,13.1 volts,20.7 (unk),239 degrees,2 mph,0 w/m2,16989995
-119.98679,37.50402,6548,MARIPOSA,17099563,2023/05/05 10:08:00+00,CA2235DA,044106,2231,Station located behind Mariposa CDF Station5366 Hwy 49 - 2 Mi north of Mariposa,37.50402,-119.98679,CA,Mariposa,S&PF,CALIFORNIA,CDF,MMU,A,54.41 inches,0 mph,269 degrees ,45 deg. F,45 deg. F ,99 % ,13 volts,24.8 (unk),39 degrees,4 mph,0 w/m2,17099563
-96.8021899999999,28.12289,6549,MATAGORDA ISLAND,17387826,2023/05/05 10:12:00+00,8378478E,418503,18,"STATION SITS ON MATAGORDA ISLAND AT THE OLD MATAGORDA CATTLE
RANCH. RANCH HOUSE AND OUT BUILDINGS EAST AND SOUTH EAST
OF STATION. SEA GRASS AND LIGHT BRUSH ALL AROUND.",28.12289,-96.80219,TX,,FWS,REGION 2,ARANSAS NWR,Matagorda Island,A,5.56 inches,19 mph,176 degrees ,76 deg. F,76 deg. F ,96 % ,13 volts,24.4 (unk),172 degrees,31 mph,0 w/m2,17387826
-96.2681699999999,29.67042,6550,ATTWATER NWR,17319975,2023/05/05 09:35:00+00,8373E4DE,416601,145,"STATION SITS 1/4 MILE FROM ATTWATER PRARIE NWR HEAD QUARTERSCOMPLEX. MOSTLY TALL GRASS AND VERY SPARSE TREES. HIGHWAY 36APPROXIMATELY 1 MI. WEST. TOWN OF EAGLE LAKE,TX APPROXIMATEY10 MI. SW.  *****Station moved as of 4/7/11....contact POC or refuge headquarters for location******",29.67042,-96.26817,TX,Colorado,FWS,REGION 2,ATTWATER PRAIRIE NWR,,A,16.39 inches,3 mph,126 degrees ,73 deg. F,NO DATA,98 % ,12.7 volts,NO DATA,114 degrees,7 mph,0 w/m2,17319975
-81.32697,27.6897200000001,6551,AVON PARK AFR NORTH,19492366,2023/05/01 17:00:59+00,AAF00420,,117,,27.68972,-81.32697,FL,Polk,DOD,USAF,AVON PARK,Avon Park AFB,A,5.08 inches,7 mph,NO DATA,82 deg. F,NO DATA,47 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19492366
-79.6888299999999,37.77,6552,CENTRAL ZONE PORTABLE,,2023/03/31 18:48:00+00,,,,,,,,,,,,,,1.13 inches,3 mph,NO DATA,56 deg. F,NO DATA,64 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18156123
-156.96611,21.2033300000001,6553,MAKAPULAPAI,16909636,2023/05/05 10:15:59+00,FA9024CE,494001,75,"STA SITS ON THE KALAPAPA PENISILA...LOW SHRUBS WITH SOME
GAME TRAILS..SITE IS VERY ROCKY..OCEAN IS LESS THAN HALF MILE AWAY ON E,N,W..WITH HIGH CLIFF 2 MILES S...LIGHT HOUSE TO NW. Worked with USFS R Gripp, to assign this station a new WIMS ID (494001) to replace old WIMS ID (498010).",21.20333,-156.96611,HI,Kalawao,NPS,PACIFIC WEST,KALAUPAPA NHP,,A,14.35 inches,23 mph,87 degrees ,74 deg. F,NO DATA,73 % ,13 volts,NO DATA,75 degrees,37 mph,0 w/m2,16909636
-124.15675,42.54738,6554,RSF QUICK DEPLOY #1,,2023/05/05 10:10:00+00,,,,,,,,,,,,,,1.66 inches,3 mph,NO DATA,44 deg. F,NO DATA,86 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17807913
-120.85582,36.3825400000001,6555,HERNANDEZ,17094695,2023/05/05 10:07:00+00,CA2341B0,044409,3733,"Top of Ridge running generally north-south; adjacent to repeater site",36.38254,-120.85582,CA,San Benito,S&PF,CALIFORNIA,CDF,SAN BENITO/MONT UNIT,A,22.29 inches,6 mph,222 degrees ,39 deg. F,39 deg. F ,100 % ,12.8 volts,25.9 (unk),245 degrees,10 mph,0 w/m2,17094695
-121.36216,36.8422,6556,HOLLISTER,17375526,2023/05/05 10:12:59+00,CA25B1FA,044406,404,Located on the southeast corner of the Hollister FireStation property. Surrounded by rangeland being grazed bycattle.,36.8422,-121.36216,CA,San Benito,S&PF,CALIFORNIA,CDF,SAN BENITO/MONT UNIT,A,18.03 inches,3 mph,159 degrees ,47 deg. F,47 deg. F ,92 % ,13 volts,20.1 (unk),171 degrees,8 mph,0 w/m2,17375526
-94.43833,29.6691700000001,6557,ANAHUAC,17008169,2023/05/05 10:12:59+00,8373D144,416099,5,RAWS located in upland grass prairie. Nearby vegetationinclude grasses up to two feet in height. Few to noshrubs in area. No trees. No slope or topography around.Barbed wire fence 15-20 yards from RAWS.,29.66917,-94.43833,TX,Chambers,FWS,REGION 2,ANAHUAC NWR,ANAHUAC NWR,A,14.22 inches,10 mph,186 degrees ,75 deg. F,75 deg. F ,98 % ,12.6 volts,23.8 (unk),179 degrees,16 mph,0 w/m2,17008169
-124.04528,42.24222,6558,QUAIL PRAIRIE LOOKOUT,16988972,2023/05/05 09:39:00+00,3245420C,352915,3183,"FIRE WX ZONE: 619 This site is next to a fire lookout tower
site is approx. 100ft from it. This is a tower tpye RAWS.",42.24222,-124.04528,OR,Curry,USFS,06,ROGUE RIVER/SISKIYOU,CHETCO DIST,A,42.23 inches,10 mph,199 degrees ,38 deg. F,60 deg. F ,100 % ,13.1 volts,26 (unk),195 degrees,14 mph,0 w/m2,16988972
-81.2130299999999,27.59533,6559,AVON PARK AF RANGE 1,,2023/05/05 10:21:59+00,,,,,,,,,,,,,,4.14 inches,0 mph,NO DATA,56 deg. F,NO DATA,98 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18258441
-122.39028,42.6850000000001,6560,ZIM,16987439,2023/05/05 09:40:00+00,16C46822,353227,4089,"This site is in a tree orchard, 12-18 yr. old tress mostly
pine and littl doug fir.",42.685,-122.39028,OR,Jackson,USFS,06,ROGUE RIVER/SISKIYOU,PROSPECT R.D.,A,13.78 inches,4 mph,254 degrees ,39 deg. F,40 deg. F ,98 % ,13.1 volts,22.7 (unk),279 degrees,9 mph,0 w/m2,16987439
-95.30308,29.14631,6561,BRAZORIA NWR,17007679,2023/05/05 10:28:59+00,8370A0DA,418301,8,"UP-LAND MEADOW PORTION OF BRAZORIA NWR. AUSTIN BAYOU LOCATED1/2 TO WEST IN TREE LINE. LAND IS FLAT AS FOR AS THE EYE CANSEE. BACAHARIS, CHINEESEE TALLOW, HIGH TIDE BRUSH AND GULFCORD GRASS ARE PRIMARY COVER. NO LEGAL IN TEXAS.",29.14631,-95.30308,TX,Brazoria,FWS,REGION 2,BRAZORIA NWR,,A,12.46 inches,7 mph,150 degrees ,76 deg. F,75 deg. F ,96 % ,12.8 volts,23.7 (unk),152 degrees,11 mph,0 w/m2,17007679
-120.43329,35.89831,6562,PARKFIELD,17101097,2023/05/05 09:56:00+00,CA2352C6,044310,1525,,35.89831,-120.43329,CA,Monterey,S&PF,CALIFORNIA,CDF,SAN BENITO/MONT UNIT,A,26.31 inches,1 mph,3 degrees ,43 deg. F,42 deg. F ,99 % ,13 volts,25 (unk),10 degrees,3 mph,0 w/m2,17101097
-120.43581,35.1286900000001,6563,CALFIRE PORT 34 HUASNA,19119892,2023/05/05 10:15:00+00,32A1275A,,850,,35.12869,-120.43581,CA,San Luis Obispo,S&PF,CALIFORNIA,CDF,,A,45.13 inches,2 mph,NO DATA,48 deg. F,NO DATA,97 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19119892
-119.30659,36.91105,6564,TRIMMER,17074504,2023/05/05 09:52:00+00,326DC150,044510,1487,"Located at Trimmer Ranger Station on a knoll above the
Ranger Station.  Fenced site surrounded by brush, grass,
and mature oak trees. This is an existing manual NFDRS Wx
Station.",36.91105,-119.30659,CA,Fresno,USFS,05,SIERRA NF,HIGH SIERRA RD,A,52.28 inches,0 mph,1 degrees ,48 deg. F,48 deg. F ,93 % ,13.3 volts,24.8 (unk),338 degrees,5 mph,0 w/m2,17074504
-110.4195,31.4233800000001,6565,PRAWS 5  SUNNYSIDE,,2023/05/05 10:21:00+00,,,,,,,,,,,,,,0.25 inches,4 mph,NO DATA,48 deg. F,NO DATA,41 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18899553
-122.17261,37.1309400000001,6566,BEN LOMOND,17091378,2023/05/05 09:49:59+00,CA22C55E,043808,2598,Site located at 13575 Empire Grade Rd Santa Cruz.,37.13094,-122.17261,CA,Santa Cruz,S&PF,CALIFORNIA,CDF,SAN MATEO-SANTA CRUZ,A,87.55 inches,2 mph,304 degrees ,41 deg. F,41 deg. F ,100 % ,13.1 volts,26.7 (unk),310 degrees,6 mph,0 w/m2,17091378
-122.43472,42.93611,6567,MOUNT STELLA,16987687,2023/05/05 09:40:00+00,32402EF8,353209,4700,"This site used to sit north of the lookout tower, was moved
to new location about 2500ft south of the lookout just above
the access road, there is a FS brass cap at the new location
see map, and new Lat: and Long: for better site location.
Site is still represntative of previous site.",42.93611,-122.43472,OR,Jackson,USFS,06,ROGUE RIVER/SISKIYOU,PROSPECT,A,17.9 inches,2 mph,301 degrees ,36 deg. F,36 deg. F ,97 % ,12.9 volts,20.9 (unk),285 degrees,5 mph,0 w/m2,16987687
-119.37209,37.05411,6568,MOUNTAIN REST,17157449,2023/05/05 09:52:00+00,324312BE,044505,4110,"lOCATED AT MTN REST FIRE STATION ON AN EXPOSED DECOMPOSED
GRANITE SLOPE WEST OF THE STATION. ON AN ARCH SITE IN AN
EXISTING MANUAL NFDRS WX STATION FENCED SITE. NEED PERMISSIO
N BEFORE DOING ANY DIGGING.",37.05411,-119.37209,CA,Fresno,USFS,05,SIERRA NF,HIGH SIERRA RD,A,53.1 inches,0 mph,342 degrees ,39 deg. F,38 deg. F ,100 % ,12.8 volts,27 (unk),350 degrees,0 mph,0 w/m2,17157449
-121.55159,36.3885000000001,6569,HASTINGS,17091118,2023/05/05 10:12:00+00,CA233720,044318,1885,"UC Berkeley Hastings Reserve in Carmel Valley.On knoll which forms terminal end of large ridge running dnRed Hill from N to S. Open to lower Tularcitos Crk, goodview of Pinon Pk to Chew Ridge.  RAWS in low grassland with",36.3885,-121.55159,CA,Monterey,S&PF,CALIFORNIA,CDF,SAN BENITO/MONT UNIT,A,29.42 inches,1 mph,131 degrees ,39 deg. F,37 deg. F ,94 % ,12.5 volts,25.7 (unk),57 degrees,8 mph,0 w/m2,17091118
-124.03944,42.69361,6570,BALD KNOB,16988710,2023/05/05 09:39:00+00,3245349C,352813,3630,"FIRE WX FORECAST ZONE: 619
located  on the Powers Ranger dist. on the north side of th.
Bald Knob Lookout.",42.69361,-124.03944,OR,Coos,USFS,06,ROGUE RIVER/SISKIYOU,POWERS R.D.,A,28.96 inches,6 mph,166 degrees ,36 deg. F,37 deg. F ,99 % ,12.9 volts,23.2 (unk),173 degrees,9 mph,0 w/m2,16988710
-121.05309,37.0548000000001,6571,LOS BANOS,17099049,2023/05/05 10:02:00+00,CA2311CC,044003,323,Station located near Los Banos CDF fire station31011 W. Gonzaga Rd - .5 Mi South of Hwy 152,37.0548,-121.05309,CA,Merced,S&PF,CALIFORNIA,CDF,MADERA-MARIPOSA UNIT,A,16.11 inches,7 mph,196 degrees ,48 deg. F,45 deg. F ,83 % ,13.1 volts,19.6 (unk),217 degrees,9 mph,0 w/m2,17099049
-120.67874,35.30298,6572,SAN LUIS OBISPO,17096745,2023/05/05 09:54:00+00,CA2384AE,044915,310,,35.30298,-120.67874,CA,San Luis Obispo,S&PF,CALIFORNIA,CDF,SAN LUIS OBISPO UNIT,A,46.99 inches,1 mph,16 degrees ,46 deg. F,42 deg. F ,98 % ,13 volts,19.9 (unk),337 degrees,4 mph,0 w/m2,17096745
-123.61222,41.97639,6573,CRAZY PEAK,16991536,2023/05/05 09:39:00+00,3267B692,040106,3970,"FIRE WX FORECAST ZONE: 621
Is set up as a Lunar Lander Tower,10/04/05",41.97639,-123.61222,CA,Del Norte,USFS,06,ROGUE RIVER/SISKIYOU,ILLINOIS VALLEY R.D.,A,28.77 inches,3 mph,113 degrees ,36 deg. F,33 deg. F ,99 % ,12.7 volts,.1 (unk),135 degrees,7 mph,0 w/m2,16991536
-123.01167,42.0697200000001,6574,ACORN WOMAN PEAK,16988201,2023/05/05 09:40:00+00,3246801C,353213,4964,"This site is next to squaw peak fire lookout struture.
Requires FS key to access site.",42.06972,-123.01167,OR,Jackson,USFS,06,ROGUE RIVER/SISKIYOU,APPLEGATE,A,4.92 inches,10 mph,219 degrees ,35 deg. F,49 deg. F ,100 % ,13.3 volts,26.7 (unk),219 degrees,13 mph,0 w/m2,16988201
-94.11639,32.65833,6575,CADDO LAKE,17341987,2023/05/05 10:11:00+00,83740518,411901,200,"The RAWS is located in a small clearing surrounded by Pineforest. Within the clearing exists grasses up to 3 feet inheight AGL. There are few shrubs, up to 5 feet in heightAGL. Pine trees surround the cleared area. There is a slightdownhill slope from the entrance road to the RAWS.",32.65833,-94.11639,TX,Harrison,FWS,REGION 2,CADDO LAKE NWR,CADDO LAKE NWR,A,23.18 inches,0 mph,220 degrees ,63 deg. F,60 deg. F ,100 % ,12.6 volts,23.2 (unk),313 degrees,0 mph,0 w/m2,17341987
-95.56792,28.86472,6576,SAN BERNARD NWR,,2023/05/05 10:28:59+00,,,,,,,,,,,,,,3.46 inches,7 mph,NO DATA,76 deg. F,NO DATA,100 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17761824
-120.80298,35.8644,6577,BRADLEY,17375266,2023/05/05 10:12:59+00,CA25A28C,044303,537,East side of town of Bradley behind Fire Station.,35.8644,-120.80298,CA,Monterey,S&PF,CALIFORNIA,CDF,SANBEN/MONTEREY UNIT,A,19.18 inches,0 mph,30 degrees ,48 deg. F,48 deg. F ,95 % ,12.9 volts,21 (unk),106 degrees,4 mph,2 w/m2,17375266
-121.10935,35.5953700000001,6578,SAN SIMEON,18975507,2023/05/05 09:33:59+00,32B53688,044917,228,,35.59537,-121.10935,CA,San Luis Obispo,S&PF,CALIFORNIA,CDF,,A,35.29 inches,2 mph,NO DATA,45 deg. F,NO DATA,100 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18975507
-84.8932599999999,30.1243900000001,6579,APALACH PORTABLE,17489894,2023/03/24 22:37:00+00,329324DE,,40,,30.12439,-84.89326,FL,Liberty,USFS,08,NF'S IN FLORIDA,APALACHACOLA NF,A,0 inches,6 mph,182 degrees ,76 deg. F,75 deg. F ,59 % ,12.7 volts,8.5 (unk),175 degrees,14 mph,NO DATA,17489894
-120.10861,48.6191700000001,6580,FIRST BUTTE,16982340,2023/05/05 09:36:59+00,3249A062,452006,5509,"FIRE WX FORECAST ZONE: 685
STATION SITS ON TOP OF LARGE GRANITE ROCK CROPPING,  THIS
CONTRIBUTES TO HIGHER THAN AMBIENT AIR TEMP READINGS.",48.61917,-120.10861,WA,Okanogan,USFS,06,OKANOGAN/WENATCHEE,METHOW,A,9.34 inches,18 mph,115 degrees ,46 deg. F,47 deg. F ,98 % ,12.9 volts,17.2 (unk),107 degrees,35 mph,0 w/m2,16982340
-120.67556,47.2575000000001,6581,SWAUK,16997184,2023/05/05 10:08:00+00,3245B288,452219,3480,FIRE WX FORECAST ZONE: 677,47.2575,-120.67556,WA,Kittitas,USFS,06,OKANOGAN/WENATCHEE,CLE ELUM,A,4.25 inches,0 mph,37 degrees ,43 deg. F,43 deg. F ,91 % ,12.8 volts,16.6 (unk),217 degrees,2 mph,0 w/m2,16997184
-120.53972,47.72722,6582,DRY CREEK,16996669,2023/05/05 09:36:59+00,323814BA,452134,3661,FIRE WX FORECAST ZONE: 677,47.72722,-120.53972,WA,Chelan,USFS,06,OKANOGAN/WENATCHEE,WENATCHEE RIVER,A,5.38 inches,8 mph,336 degrees ,42 deg. F,42 deg. F ,100 % ,12.8 volts,21.1 (unk),347 degrees,20 mph,0 w/m2,16996669
-120.24139,48.025,6583,CAMP 4,16996928,2023/05/05 10:26:00+00,3245A1FE,452132,3156,,48.025,-120.24139,WA,Chelan,USFS,06,OKANOGAN/WENATCHEE,CHELAN,A,6.22 inches,1 mph,89 degrees ,49 deg. F,49 deg. F ,98 % ,12.8 volts,26.6 (unk),257 degrees,4 mph,0 w/m2,16996928
-120.10444,48.1155600000001,6584,DOUGLAS INGRAM RIDGE,16982078,2023/05/05 10:05:59+00,3246936A,452035,3566,FIRE WX FORECAST ZONE: 684,48.11556,-120.10444,WA,Okanogan,USFS,06,OKANOGAN/WENATCHEE,METHOW,A,10.6 inches,1 mph,323 degrees ,50 deg. F,50 deg. F ,99 % ,12.8 volts,21 (unk),108 degrees,10 mph,0 w/m2,16982078
-108.04064,33.00393,6585,GILA QD2,,2023/05/05 10:08:00+00,,,,,,,,,,,,,,1.58 inches,1 mph,NO DATA,47 deg. F,NO DATA,26 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18115366
-120.24315,47.73258,6586,ENTIAT,,2023/05/05 09:36:00+00,,,,,,,,,,,,,,4.97 inches,9 mph,NO DATA,52 deg. F,NO DATA,87 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18493978
-120.89028,47.8552800000001,6587,VIEWPOINT,16996415,2023/04/20 18:04:00+00,323807CC,452128,3695,FIRE WEATHER FORECAST ZONE: 682,47.85528,-120.89028,WA,Chelan,USFS,06,OKANOGAN/WENATCHEE,WENATCHEE RIVER,A,10.24 inches,2 mph,70 degrees ,80 deg. F,32 deg. F ,NO DATA,14.2 volts,27.2 (unk),101 degrees,7 mph,327 w/m2,16996415
-81.4294399999999,30.91722,6588,STAFFORD,17475359,2023/05/05 10:18:59+00,FA65A70E,099902,25,,30.91722,-81.42944,GA,,NPS,SOUTHEAST,CUMBERLAND ISLAND NS,,A,7.52 inches,0 mph,291 degrees ,46 deg. F,46 deg. F ,95 % ,12.8 volts,16.9 (unk),290 degrees,1 mph,0 w/m2,17475359
-120.14194,48.42528,6589,NCSB,16982844,2023/05/05 10:05:59+00,3249C584,452030,1697,"VALLEY
FIRE WX FORECAST ZONE: 684",48.42528,-120.14194,WA,Okanogan,USFS,06,OKANOGAN/WENATCHEE,METHOW,A,11.92 inches,3 mph,174 degrees ,56 deg. F,55 deg. F ,89 % ,12.8 volts,21 (unk),147 degrees,24 mph,0 w/m2,16982844
-116.20833,43.5650000000001,6590,IRAWS 35 ,,2023/03/27 14:18:00+00,,,,,,,,,,,,,,0 inches,2 mph,NO DATA,27 deg. F,NO DATA,78 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17993851
-121.08444,46.9675,6591,SAWMILL FLATS,16997432,2023/05/05 10:26:00+00,3245C418,452221,3000,,46.9675,-121.08444,WA,Yakima,USFS,06,OKANOGAN/WENATCHEE,NACHES,A,16.58 inches,3 mph,355 degrees ,43 deg. F,43 deg. F ,83 % ,12.8 volts,16.8 (unk),285 degrees,14 mph,0 w/m2,16997432
-105.4135,39.94883,6592,ARF1 PORTABLE,17492800,2023/03/31 14:56:00+00,328DB24A,050598,7988,,39.94883,-105.4135,CO,Boulder,USFS,02,ARAPAHO/ROOSEVELT NF,ARF Portable,A,.19 inches,8 mph,242 degrees ,27 deg. F,31 deg. F ,48 % ,14.2 volts,6.9 (unk),261 degrees,25 mph,244 w/m2,17492800
-120.00333,48.2505600000001,6593,LEECHER,16983615,2023/05/05 10:25:00+00,326284C8,452020,4991,FIRE WX FORECAST ZONE: 685,48.25056,-120.00333,WA,Okanogan,USFS,06,OKANOGAN/WENATCHEE,METHOW,A,3.42 inches,16 mph,148 degrees ,46 deg. F,45 deg. F ,96 % ,13.2 volts,24.8 (unk),132 degrees,29 mph,0 w/m2,16983615
-116.20833,43.5650000000001,6594,IRAWS 37,,2023/03/27 11:18:00+00,,,,,,,,,,,,,,0 inches,0 mph,NO DATA,25 deg. F,NO DATA,81 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17994374
-93.895,35.1427800000001,6595,BOONEVILLE,17125166,2023/05/05 10:02:59+00,3334B47C,033001,343,"Station is located at the Cold Springs R.D. in the town ofBooneville, AR.; south side of Hwy 10, on the east side oftown behind the office. No problem accessing the site.Ground is soft after a rain.",35.14278,-93.895,AR,Logan,USFS,08,OUACHITA NF,COLD SPRINGS R.D.,A,16.16 inches,1 mph,92 degrees ,59 deg. F,57 deg. F ,86 % ,12.9 volts,24.1 (unk),128 degrees,5 mph,0 w/m2,17125166
-123.23339,42.2901900000001,6596,PROVOLT SEED ORCHARD,16856900,2023/05/05 09:59:00+00,3267738C,353120,1180,"STATION LOCATED IN APPLEGATE VALLEY, TERRAIN IS FLAT.
LOCATED 30 YDS SOUTH OF SMALL STREAM AND 60 YDS N. HWY 238.
MOUNTAINS ON ALL SIDES OF VALLEY, RUNNING N.W. TO S.E..
THE APPLEGATE RIVER IS APPROX. 1/2 MILE TO THE NORTHEAST.
SURROUNDING GROUND VEGITATION CONSISTS OF VARIOUS GRASSES.",42.29019,-123.23339,OR,Josephine,BLM,R9 Columbia Pac NW,MEDFORD,OR & CA RR PROP,A,10.78 inches,0 mph,155 degrees ,40 deg. F,NO DATA,93 % ,13.2 volts,NO DATA,166 degrees,3 mph,0 w/m2,16856900
-116.20833,43.5650000000001,6597,IRAWS 38 ,,2023/03/27 11:18:00+00,,,,,,,,,,,,,,0 inches,0 mph,NO DATA,25 deg. F,NO DATA,83 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17994642
-116.20833,43.5650000000001,6598,IRAWS 36,,2023/03/27 11:18:00+00,,,,,,,,,,,,,,0 inches,0 mph,NO DATA,26 deg. F,NO DATA,81 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17994117
-113.54306,35.5147200000001,6599,AZTCA_PORT1,,2023/03/27 16:17:00+00,,,,,,,,,,,,,,0.01 inches,10 mph,NO DATA,38 deg. F,NO DATA,31 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17463349
-116.20861,43.56528,6600,PRAWS 15,18911052,2023/03/27 14:35:59+00,32416F08,,2865,,43.56528,-116.20861,ID,Ada,BLM,R9 Columbia Pac NW,BLM/NIFC,RAWS,D,0 inches,1 mph,NO DATA,30 deg. F,NO DATA,73 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18911052
-114.38194,35.23233,6601,UNION PASS,16791859,2023/05/05 09:53:00+00,325962E2,020116,3590,"Station sits just below halfway down a steep southern slope.
Slope is located approx. 20 miles west of Kingman and north
of hwy. 68 by about 1 mile.  There is a large rock wall and
bowl 1/2 mile west of the station. Summit above Colorado
River is 1 mile West.",35.23233,-114.38194,AZ,Mohave,BLM,R8 Lower CO Basin,COLORADO RIVER,WASHINGTON D.C.,A,6.27 inches,6 mph,180 degrees ,52 deg. F,NO DATA,47 % ,12.8 volts,NO DATA,192 degrees,11 mph,0 w/m2,16791859
